dashO-renaming,andrototal60,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.108/andrototal60/andrototal60.apk,(None, None, None)
dashO-cf-renaming,andrototal60,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.108/andrototal60/andrototal60.apk,(None, None, None)
dashO-str-enc-cf,andrototal60,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.108/andrototal60/andrototal60.apk,(None, None, None)
dashO-str-enc-renaming,andrototal60,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.108/andrototal60/andrototal60.apk,(None, None, None)
dashO-all,andrototal61,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.109/andrototal61/andrototal61.apk,(None, None, None)
dashO-cf,andrototal61,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.109/andrototal61/andrototal61.apk,(None, None, None)
dashO-str-enc,andrototal61,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.109/andrototal61/andrototal61.apk,(None, None, None)
dashO-renaming,andrototal61,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.109/andrototal61/andrototal61.apk,(None, None, None)
dashO-cf-renaming,andrototal61,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.109/andrototal61/andrototal61.apk,(None, None, None)
dashO-str-enc-cf,andrototal61,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.109/andrototal61/andrototal61.apk,(None, None, None)
dashO-str-enc-renaming,andrototal61,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.109/andrototal61/andrototal61.apk,(None, None, None)
dashO-all,andrototal65,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.113/andrototal65/andrototal65.apk,(None, None, None)
dashO-cf,andrototal65,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.113/andrototal65/andrototal65.apk,(None, None, None)
dashO-str-enc,andrototal65,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.113/andrototal65/andrototal65.apk,(None, None, None)
dashO-renaming,andrototal65,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.113/andrototal65/andrototal65.apk,(None, None, None)
dashO-cf-renaming,andrototal65,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.113/andrototal65/andrototal65.apk,(None, None, None)
dashO-str-enc-cf,andrototal65,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.113/andrototal65/andrototal65.apk,(None, None, None)
dashO-str-enc-renaming,andrototal65,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.113/andrototal65/andrototal65.apk,(None, None, None)
dashO-all,andrototal68,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.116/andrototal68/andrototal68.apk,(None, None, None)
dashO-cf,andrototal68,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.116/andrototal68/andrototal68.apk,(None, None, None)
dashO-str-enc,andrototal68,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.116/andrototal68/andrototal68.apk,(None, None, None)
dashO-renaming,andrototal68,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.116/andrototal68/andrototal68.apk,(None, None, None)
dashO-cf-renaming,andrototal68,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.116/andrototal68/andrototal68.apk,(None, None, None)
dashO-str-enc-cf,andrototal68,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.116/andrototal68/andrototal68.apk,(None, None, None)
dashO-str-enc-renaming,andrototal68,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.116/andrototal68/andrototal68.apk,(None, None, None)
dashO-all,andrototal69,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.117/andrototal69/andrototal69.apk,(None, None, None)
dashO-renaming,andrototal69,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.117/andrototal69/andrototal69.apk,(None, None, None)
dashO-cf-renaming,andrototal69,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.117/andrototal69/andrototal69.apk,(None, None, None)
dashO-str-enc-renaming,andrototal69,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.117/andrototal69/andrototal69.apk,(None, None, None)
dashO-all,andrototal70,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.119/andrototal70/andrototal70.apk,(None, None, None)
dashO-renaming,andrototal70,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.119/andrototal70/andrototal70.apk,(None, None, None)
dashO-cf-renaming,andrototal70,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.119/andrototal70/andrototal70.apk,(None, None, None)
dashO-str-enc-renaming,andrototal70,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.119/andrototal70/andrototal70.apk,(None, None, None)
dashO-all,andrototal73,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.122/andrototal73/andrototal73.apk,(None, None, None)
dashO-cf,andrototal73,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.122/andrototal73/andrototal73.apk,(None, None, None)
dashO-str-enc,andrototal73,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.122/andrototal73/andrototal73.apk,(None, None, None)
dashO-renaming,andrototal73,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.122/andrototal73/andrototal73.apk,(None, None, None)
dashO-cf-renaming,andrototal73,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.122/andrototal73/andrototal73.apk,(None, None, None)
dashO-str-enc-cf,andrototal73,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.122/andrototal73/andrototal73.apk,(None, None, None)
dashO-str-enc-renaming,andrototal73,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.122/andrototal73/andrototal73.apk,(None, None, None)
dashO-all,andrototal74,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.123/andrototal74/andrototal74.apk,(None, None, None)
dashO-cf,andrototal74,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.123/andrototal74/andrototal74.apk,(None, None, None)
dashO-str-enc,andrototal74,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.123/andrototal74/andrototal74.apk,(None, None, None)
dashO-renaming,andrototal74,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.123/andrototal74/andrototal74.apk,(None, None, None)
dashO-cf-renaming,andrototal74,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.123/andrototal74/andrototal74.apk,(None, None, None)
dashO-str-enc-cf,andrototal74,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.123/andrototal74/andrototal74.apk,(None, None, None)
dashO-str-enc-renaming,andrototal74,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.123/andrototal74/andrototal74.apk,(None, None, None)
dashO-all,andrototal75,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.124/andrototal75/andrototal75.apk,(None, None, None)
dashO-renaming,andrototal75,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.124/andrototal75/andrototal75.apk,(None, None, None)
dashO-cf-renaming,andrototal75,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.124/andrototal75/andrototal75.apk,(None, None, None)
dashO-str-enc-renaming,andrototal75,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.124/andrototal75/andrototal75.apk,(None, None, None)
dashO-all,andrototal77,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.126/andrototal77/andrototal77.apk,(None, None, None)
dashO-cf,andrototal77,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.126/andrototal77/andrototal77.apk,(None, None, None)
dashO-str-enc,andrototal77,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.126/andrototal77/andrototal77.apk,(None, None, None)
dashO-renaming,andrototal77,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.126/andrototal77/andrototal77.apk,(None, None, None)
dashO-cf-renaming,andrototal77,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.126/andrototal77/andrototal77.apk,(None, None, None)
dashO-str-enc-cf,andrototal77,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.126/andrototal77/andrototal77.apk,(None, None, None)
dashO-str-enc-renaming,andrototal77,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.126/andrototal77/andrototal77.apk,(None, None, None)
dashO-all,andrototal78,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.127/andrototal78/andrototal78.apk,(None, None, None)
dashO-cf,andrototal78,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.127/andrototal78/andrototal78.apk,(None, None, None)
dashO-str-enc,andrototal78,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.127/andrototal78/andrototal78.apk,(None, None, None)
dashO-renaming,andrototal78,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.127/andrototal78/andrototal78.apk,(None, None, None)
dashO-cf-renaming,andrototal78,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.127/andrototal78/andrototal78.apk,(None, None, None)
dashO-str-enc-cf,andrototal78,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.127/andrototal78/andrototal78.apk,(None, None, None)
dashO-str-enc-renaming,andrototal78,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.127/andrototal78/andrototal78.apk,(None, None, None)
dashO-all,andrototal81,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.131/andrototal81/andrototal81.apk,(None, None, None)
dashO-cf,andrototal81,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.131/andrototal81/andrototal81.apk,(None, None, None)
dashO-str-enc,andrototal81,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.131/andrototal81/andrototal81.apk,(None, None, None)
dashO-renaming,andrototal81,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.131/andrototal81/andrototal81.apk,(None, None, None)
dashO-cf-renaming,andrototal81,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.131/andrototal81/andrototal81.apk,(None, None, None)
dashO-str-enc-cf,andrototal81,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.131/andrototal81/andrototal81.apk,(None, None, None)
dashO-str-enc-renaming,andrototal81,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.131/andrototal81/andrototal81.apk,(None, None, None)
dashO-all,andrototal82,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.132/andrototal82/andrototal82.apk,(None, None, None)
dashO-cf,andrototal82,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.132/andrototal82/andrototal82.apk,(None, None, None)
dashO-str-enc,andrototal82,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.132/andrototal82/andrototal82.apk,(None, None, None)
dashO-renaming,andrototal82,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.132/andrototal82/andrototal82.apk,(None, None, None)
dashO-cf-renaming,andrototal82,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.132/andrototal82/andrototal82.apk,(None, None, None)
dashO-str-enc-cf,andrototal82,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.132/andrototal82/andrototal82.apk,(None, None, None)
dashO-str-enc-renaming,andrototal82,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.132/andrototal82/andrototal82.apk,(None, None, None)
dashO-all,andrototal83,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.133/andrototal83/andrototal83.apk,(None, None, None)
dashO-cf,andrototal83,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.133/andrototal83/andrototal83.apk,(None, None, None)
dashO-str-enc,andrototal83,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.133/andrototal83/andrototal83.apk,(None, None, None)
dashO-renaming,andrototal83,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.133/andrototal83/andrototal83.apk,(None, None, None)
dashO-cf-renaming,andrototal83,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.133/andrototal83/andrototal83.apk,(None, None, None)
dashO-str-enc-cf,andrototal83,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.133/andrototal83/andrototal83.apk,(None, None, None)
dashO-str-enc-renaming,andrototal83,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.133/andrototal83/andrototal83.apk,(None, None, None)
dashO-all,andrototal9,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.140/andrototal9/andrototal9.apk,(None, None, None)
dashO-cf,andrototal9,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.140/andrototal9/andrototal9.apk,(None, None, None)
dashO-str-enc,andrototal9,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.140/andrototal9/andrototal9.apk,(None, None, None)
dashO-renaming,andrototal9,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.140/andrototal9/andrototal9.apk,(None, None, None)
dashO-cf-renaming,andrototal9,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.140/andrototal9/andrototal9.apk,(None, None, None)
dashO-str-enc-cf,andrototal9,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.140/andrototal9/andrototal9.apk,(None, None, None)
dashO-str-enc-renaming,andrototal9,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.140/andrototal9/andrototal9.apk,(None, None, None)
dashO-all,andrototal91,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.142/andrototal91/andrototal91.apk,(None, None, None)
dashO-cf,andrototal91,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.142/andrototal91/andrototal91.apk,(None, None, None)
dashO-str-enc,andrototal91,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.142/andrototal91/andrototal91.apk,(None, None, None)
dashO-renaming,andrototal91,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.142/andrototal91/andrototal91.apk,(None, None, None)
dashO-cf-renaming,andrototal91,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.142/andrototal91/andrototal91.apk,(None, None, None)
dashO-str-enc-cf,andrototal91,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.142/andrototal91/andrototal91.apk,(None, None, None)
dashO-str-enc-renaming,andrototal91,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.142/andrototal91/andrototal91.apk,(None, None, None)
dashO-all,andrototal93,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.144/andrototal93/andrototal93.apk,(None, None, None)
dashO-cf,andrototal93,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.144/andrototal93/andrototal93.apk,(None, None, None)
dashO-str-enc,andrototal93,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.144/andrototal93/andrototal93.apk,(None, None, None)
dashO-renaming,andrototal93,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.144/andrototal93/andrototal93.apk,(None, None, None)
dashO-cf-renaming,andrototal93,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.144/andrototal93/andrototal93.apk,(None, None, None)
dashO-str-enc-cf,andrototal93,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.144/andrototal93/andrototal93.apk,(None, None, None)
dashO-str-enc-renaming,andrototal93,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.144/andrototal93/andrototal93.apk,(None, None, None)
dashO-all,andrototal96,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.147/andrototal96/andrototal96.apk,(None, None, None)
dashO-cf,andrototal96,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.147/andrototal96/andrototal96.apk,(None, None, None)
dashO-str-enc,andrototal96,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.147/andrototal96/andrototal96.apk,(None, None, None)
dashO-renaming,andrototal96,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.147/andrototal96/andrototal96.apk,(None, None, None)
dashO-cf-renaming,andrototal96,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.147/andrototal96/andrototal96.apk,(None, None, None)
dashO-str-enc-cf,andrototal96,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.147/andrototal96/andrototal96.apk,(None, None, None)
dashO-str-enc-renaming,andrototal96,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.147/andrototal96/andrototal96.apk,(None, None, None)
dashO-all,andrototal99,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.150/andrototal99/andrototal99.apk,(None, None, None)
dashO-cf,andrototal99,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.150/andrototal99/andrototal99.apk,(None, None, None)
dashO-str-enc,andrototal99,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.150/andrototal99/andrototal99.apk,(None, None, None)
dashO-renaming,andrototal99,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.150/andrototal99/andrototal99.apk,(None, None, None)
dashO-cf-renaming,andrototal99,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.150/andrototal99/andrototal99.apk,(None, None, None)
dashO-str-enc-cf,andrototal99,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.150/andrototal99/andrototal99.apk,(None, None, None)
dashO-str-enc-renaming,andrototal99,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.150/andrototal99/andrototal99.apk,(None, None, None)
dashO-all,apksoftware_compass,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.151/apksoftware_compass/apksoftware_compass.apk,(None, None, None)
dashO-cf,apksoftware_compass,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.151/apksoftware_compass/apksoftware_compass.apk,(None, None, None)
dashO-str-enc,apksoftware_compass,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.151/apksoftware_compass/apksoftware_compass.apk,(None, None, None)
dashO-renaming,apksoftware_compass,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.151/apksoftware_compass/apksoftware_compass.apk,(None, None, None)
dashO-cf-renaming,apksoftware_compass,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.151/apksoftware_compass/apksoftware_compass.apk,(None, None, None)
dashO-str-enc-cf,apksoftware_compass,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.151/apksoftware_compass/apksoftware_compass.apk,(None, None, None)
dashO-str-enc-renaming,apksoftware_compass,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.151/apksoftware_compass/apksoftware_compass.apk,(None, None, None)
dashO-all,apps_maps,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.152/apps_maps/apps_maps.apk,(None, None, None)
dashO-cf,apps_maps,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.152/apps_maps/apps_maps.apk,(None, None, None)
dashO-str-enc,apps_maps,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.152/apps_maps/apps_maps.apk,(None, None, None)
dashO-renaming,apps_maps,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.152/apps_maps/apps_maps.apk,(None, None, None)
dashO-cf-renaming,apps_maps,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.152/apps_maps/apps_maps.apk,(None, None, None)
dashO-str-enc-cf,apps_maps,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.152/apps_maps/apps_maps.apk,(None, None, None)
dashO-str-enc-renaming,apps_maps,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/dataset/matteo_malware/input.152/apps_maps/apps_maps.apk,(None, None, None)
