apktool-decode,input.1,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/test_dataset/input.1/input.1.apk,(None, None, None)
apktool-decode,input.2,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/test_dataset/input.2/input.2.apk,(None, None, None)
apktool-decode,input.3,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/test_dataset/input.3/input.3.apk,(None, None, None)
apktool-decode,input.4,/Users/Mahmoud/Documents/PhD_projects/Obfuscation/test_dataset/input.4/input.4.apk,(None, None, None)
